product_id,name,brand,price_eur,url,image_url,category
77539373,Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek links - Acryl Wit Alpin glans,Villeroy & Boch,1365.0,https://www.sawiday.be/nl-be/p/77539373/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-links-wit-alpin,https://static.rorix.nl/image/product/overig/400x400/8473df40f159b71a727129f720edd229.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-wit-alpin-glans-sw762342.jpg,baden-hoek
77203587,GO by Van Marcke Todi inbouwbad 160x70x38cm 140L met potenstel wit acryl,Unknown,195.0,https://www.sawiday.be/nl-be/p/77203587/go-by-van-marcke-todi-inbouwbad-160x70x38cm-140l-met-potenstel-wit-acryl,https://static.rorix.nl/image/product/overig/400x400/18eef05a39ca21a9710c275a755506c7.jpg/go-by-van-marcke-todi-inbouwbad-160x70x38cm-140l-met-potenstel-wit-acryl-sw443988.jpg,baden-inbouw
77170616,Riho Desire hoekbad acryl bad hoekopstelling Rechts 184x84cm met sifon mat wit,Riho,2400.0,https://www.sawiday.be/nl-be/p/77170616/riho-desire-hoekbad-acryl-bad-hoekopstelling-rechts-184x84cm-met-sifon-mat-wit,https://static.rorix.nl/image/product/overig/400x400/e1b9d02f43079d36aaf3e0f9a9ca89c0.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-rechts-184x84cm-met-sifon-mat-wit-sw412221.jpg,baden-alle
75630287,Villeroy & Boch O.novo Design bad acryl rechthoekig 170x75x46cm - wit,Villeroy & Boch,369.0,https://www.sawiday.be/nl-be/p/75630287/villeroy-en-boch-o.novo-design-kunststof-bad-acryl-rechthoekig-170x75x46cm-exclusief-poten-wit,https://static.rorix.nl/image/product/overig/400x400/533e8a107071eae34bd2a1661c4b5982.jpg/villeroy-boch-o.novo-design-bad-acryl-rechthoekig-170x75x46cm-wit-0930449.jpg,baden-inbouw
76899724,Xenz Lagoon Duobad - 180x80x53 - afvoer Midden - acryl - wit mat,Unknown,,https://www.sawiday.be/nl-be/p/76899724/xenz-lagoon-duobad-180x80x53-afvoer-midden-acryl-wit-mat,https://static.rorix.nl/image/product/overig/400x400/9d521e77566d788a685368f57b91bd65.jpg/xenz-lagoon-duobad-180x80x53-afvoer-midden-acryl-wit-mat-sw103177.jpg,baden-inbouw
75700576,Xellanz Marinella zitbad 103x65x52 wit,Unknown,132.99,https://www.sawiday.be/nl-be/p/75700576/xellanz-marinella-zitbad-103x65x52-wit,https://static.rorix.nl/image/product/overig/400x400/509aa7cd11d9d.jpg/xellanz-marinella-zitbad-103x65x52-wit-ha436370.jpg,baden-alle
77203591,GO by Van Marcke Todi inbouwbad 170x75x40cm 190L met potenstel wit acryl,Unknown,209.0,https://www.sawiday.be/nl-be/p/77203591/go-by-van-marcke-todi-inbouwbad-170x75x40cm-190l-met-potenstel-wit-acryl,https://static.rorix.nl/image/product/overig/400x400/18eef05a39ca21a9710c275a755506c7.jpg/go-by-van-marcke-todi-inbouwbad-170x75x40cm-190l-met-potenstel-wit-acryl-sw443992.jpg,baden-inbouw
76681264,Wisa Berceto Bad Rechthoek 140X70cm Wit,Unknown,357.99,https://www.sawiday.be/nl-be/p/76681264/wisa-berceto-bad-rechthoek-140x70cm-wit,https://static.rorix.nl/image/product/galvano/400x400/D130001001182122.jpeg/wisa-berceto-bad-rechthoek-140x70cm-wit-sw73246.jpeg,baden-inbouw
77539334,Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek links - Acryl Wit Alpin glans,Villeroy & Boch,1446.07,https://www.sawiday.be/nl-be/p/77539334/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-links-wit-alpin,https://static.rorix.nl/image/product/overig/400x400/408a8e69615b581632751e693967969b.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-wit-alpin-glans-sw762303.jpg,baden-hoek
16169,Villeroy & Boch Oberon bad - 170x75cm - quaryl rechthoekig met poten wit,Villeroy & Boch,682.05,https://www.sawiday.be/nl-be/p/16169/villeroy-en-boch-oberon-bad-170x75cm-quaryl-rechthoekig-met-poten-wit,https://static.rorix.nl/image/product/overig/400x400/9d1a50943c8fc71590ee2c8a95af40bf.jpg/villeroy-boch-oberon-bad-170x75cm-quaryl-rechthoekig-met-poten-wit-0944912.jpg,baden-inbouw
77581372,Looox Bath collection hoekbad - 170x70x55cm - rechts - wit glans,Unknown,1458.0,https://www.sawiday.be/nl-be/p/77581372/looox-bath-collection-hoekbad-170x70x55cm-rechts-glans-wit,https://static.rorix.nl/image/product/overig/400x400/b0e9c2ba774aafc31a7d3409796037ba.jpg/looox-bath-collection-hoekbad-170x70x55cm-rechts-wit-glans-sw810126.jpg,baden-hoek
75791010,Villeroy & Boch Squaro Edge 12 bad quaryl rechthoekig 190x90x45cm - incl. poten en afvoer /overloopcombinatie wit,Villeroy & Boch,1142.49,https://www.sawiday.be/nl-be/p/75791010/villeroy-en-boch-squaro-edge-kunststof-bad-quaryl-rechthoekig-190x90x45cm-incl-poten-en-afvoer-overloopcombinatie-wit,https://static.rorix.nl/image/product/overig/400x400/1a9daa05d51254e26bb527cf855c0260.jpg/villeroy-boch-squaro-edge-12-bad-quaryl-rechthoekig-190x90x45cm-incl.-poten-en-afvoer-overloopcombinatie-wit-0942248.jpg,baden-inbouw
75791009,Villeroy & Boch Squaro Edge 12 bad quaryl rechthoekig 180x80x45cm - incl. poten en afvoer /overloopcombinatie wit,Villeroy & Boch,952.95,https://www.sawiday.be/nl-be/p/75791009/villeroy-en-boch-squaro-edge-kunststof-bad-quaryl-rechthoekig-180x80x45cm-incl-poten-en-afvoer-overloopcombinatie-wit,https://static.rorix.nl/image/product/overig/400x400/56aad0520d4f415a3b228afdd8c2a1e1.jpg/villeroy-boch-squaro-edge-12-bad-quaryl-rechthoekig-180x80x45cm-incl.-poten-en-afvoer-overloopcombinatie-wit-0942247.jpg,baden-inbouw
76716647,Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm acryl glans wit,Unknown,390.99,https://www.sawiday.be/nl-be/p/76716647/xellanz-santino-sq-inbouw-duo-ligbad-180x80x49-cm-acryl-glans-wit,https://static.rorix.nl/image/product/overig/400x400/5819ec342ed93.jpg/xellanz-santino-sq-inbouw-duo-ligbad-180x80x49-cm-acryl-glans-wit-sw75881.jpg,baden-alle
76636196,Xellanz Portus RD inbouw duo ligbad 190x90x49 cm acryl glans wit,Unknown,419.99,https://www.sawiday.be/nl-be/p/76636196/xellanz-portus-rd-inbouw-duo-ligbad-190x90x49-cm-acryl-glans-wit,https://static.rorix.nl/image/product/overig/400x400/53bfd06ae8df8.jpg/xellanz-portus-rd-inbouw-duo-ligbad-190x90x49-cm-acryl-glans-wit-sw72154.jpg,baden-inbouw
77135493,Xenz Kristal Ligbad - 160x75x48 - afvoer Midden - acryl - pergamon,Unknown,,https://www.sawiday.be/nl-be/p/77135493/xenz-kristal-ligbad-160x75x48-afvoer-midden-acryl-pergamon,https://static.rorix.nl/image/product/overig/400x400/66586addc6b6bf4ee5b92581d16c1a3f.jpg/xenz-kristal-ligbad-160x75x48-afvoer-midden-acryl-pergamon-sw378401.jpg,baden-inbouw
76900090,Xenz Cyprus Hoekbad - 145x145x53 - afvoer Midden - acryl - ebony,Unknown,,https://www.sawiday.be/nl-be/p/76900090/xenz-cyprus-hoekbad-145x145x53-afvoer-midden-acryl-ebony,https://static.rorix.nl/image/product/overig/400x400/02eea0db3cd81652d138585a156aa13f.jpg/xenz-cyprus-hoekbad-145x145x53-afvoer-midden-acryl-ebony-sw103542.jpg,baden-hoek
76899611,Xenz Cuba Duobad - 180x80x51 - afvoer Midden - acryl - ebony,Unknown,,https://www.sawiday.be/nl-be/p/76899611/xenz-cuba-duobad-180x80x51-afvoer-midden-acryl-ebony,https://static.rorix.nl/image/product/overig/400x400/b23dd9e1495d178b261195259f4f7de7.jpg/xenz-cuba-duobad-180x80x51-afvoer-midden-acryl-ebony-sw103064.jpg,baden-inbouw
77409569,Villeroy & Boch Subway 3.0 ligbad - 180x80cm - wit,Villeroy & Boch,932.03,https://www.sawiday.be/nl-be/p/77409569/villeroy-boch-subway-3.0-bad,https://static.rorix.nl/image/product/overig/400x400/132aacb8bfb54fb807906beeeb6d0911.jpg/villeroy-boch-subway-3.0-ligbad-180x80cm-wit-sw641650.jpg,baden-inbouw
77135526,Xenz Kristal Ligbad - 160x75x48 - afvoer Midden - acryl - ebony,Unknown,,https://www.sawiday.be/nl-be/p/77135526/xenz-kristal-ligbad-160x75x48-afvoer-midden-acryl-ebony,https://static.rorix.nl/image/product/overig/400x400/a6e1d61b522c4f190968b8784c1b6307.jpg/xenz-kristal-ligbad-160x75x48-afvoer-midden-acryl-ebony-sw378434.jpg,baden-inbouw
76899968,Xenz Bodysize Ligbad - 180x90x48 - afvoer uiteinde - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/76899968/xenz-bodysize-ligbad-180x90x48-afvoer-uiteinde-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/5327a29c90f40dbebde08d763076ab85.jpg/xenz-bodysize-ligbad-180x90x48-afvoer-uiteinde-acryl-wit-sw103420.jpg,baden-inbouw
76899435,Xenz Dominica Douchebad - 170x75x47 - afvoer uiteinde - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/76899435/xenz-dominica-douchebad-170x75x47-afvoer-uiteinde-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/be70e3fd57168a86f48f693dab33948a.jpg/xenz-dominica-douchebad-170x75x47-afvoer-uiteinde-acryl-wit-sw102888.jpg,baden-inbouw
76899425,Xenz Aruba Ligbad - 170x75x48 - afvoer Midden - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/76899425/xenz-aruba-ligbad-170x75x48-afvoer-midden-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/5b2ccd7a32335.jpg/xenz-aruba-ligbad-170x75x48-afvoer-midden-acryl-wit-sw102878.jpg,baden-inbouw
76912010,Villeroy & Boch Oberon Bad Rechthoek 160x75cm - Wit,Villeroy & Boch,698.59,https://www.sawiday.be/nl-be/p/76912010/villeroy-boch-oberon-ligbad-b75xl160cm-52cm-rechthoek-quaryl-wit,https://static.rorix.nl/image/product/overig/400x400/9d1a50943c8fc71590ee2c8a95af40bf.jpg/villeroy-boch-oberon-bad-rechthoek-160x75cm-wit-sw111849.jpg,baden-inbouw
77949912,Riho Phatos Halfvrijstaand Bad - 170x80cm - Acryl - Mat stone grey (grijs),Riho,2328.0,https://www.sawiday.be/nl-be/p/77949912/riho-phatos-halfvrijstaand-bad-170x80cm-acryl-mat-stone-grey-grijs,https://static.rorix.nl/image/product/overig/400x400/457c55ec04c5a5aef1268c04bb620d9f.jpg/riho-phatos-halfvrijstaand-bad-170x80cm-acryl-mat-stone-grey-grijs--sw1185381.jpg,baden-alle
77409930,Go by Van Marcke Helsinki inbouwbad duo 180x80x46.5cm incl poten Acryl Mat Wit,Ink,490.99,https://www.sawiday.be/nl-be/p/77409930/go-by-van-marcke-helsinki-inbouwbad-duo-180x80x46.5cm-incl-poten-acryl-mat-wit,https://static.rorix.nl/image/product/van-marcke/400x400/00d8c6a38d6935ce68bd5caa5c742fe5.jpg/go-by-van-marcke-helsinki-inbouwbad-duo-180x80x46.5cm-incl-poten-acryl-mat-wit-sw641897.jpg,baden-inbouw
77079207,Nemo Start Zen I inbouwbad 170x70x40cm 205 liter met potenstel wit acryl,Unknown,269.99,"https://www.sawiday.be/nl-be/p/77079207/nemo-start-zen-i-inbouwbad-mono-afvoer-d52-1700x700x400mm-205l-met-potenstel-wit-acryl-conform-en-normen-en-198-,-en-232-en-14516-2010",https://static.rorix.nl/image/product/van-marcke/400x400/a4020671932e60af47c39fa79ffa52a0.jpg/nemo-start-zen-i-inbouwbad-170x70x40cm-205-liter-met-potenstel-wit-acryl-sw294728.jpg,baden-inbouw
16164,Villeroy & Boch Libra bad - 180x80cm - quaryl rechthoekig met poten wit,Villeroy & Boch,965.99,https://www.sawiday.be/nl-be/p/16164/villeroy-en-boch-libra-bad-180x80cm-quaryl-rechthoekig-met-poten-wit,https://static.rorix.nl/image/product/overig/400x400/f6d21040d4d8a995aaa32df9e3f4e416.jpg/villeroy-boch-libra-bad-180x80cm-quaryl-rechthoekig-met-poten-wit-0948276.jpg,baden-inbouw
67586,Villeroy & Boch O.Novo bad rechthoek solo 170x70cm - wit,Villeroy & Boch,412.67,https://www.sawiday.be/nl-be/p/67586/villeroy-boch-o.novo-bad-rechthoek-solo-170x70-cm.-wit,https://static.rorix.nl/image/product/overig/400x400/3bbbb73b0f4417583bb04ea31f057d9e.jpg/villeroy-boch-o.novo-bad-rechthoek-solo-170x70cm-wit-0930602.jpg,baden-inbouw
67588,Villeroy & Boch O.novo bad - 170x75cm - acryl wit,Villeroy & Boch,412.67,https://www.sawiday.be/nl-be/p/67588/villeroy-en-boch-o.novo-kunststof-bad-acryl-rechthoekig-170x75cm-z.-poten-wit-uba170cas2v01,https://static.rorix.nl/image/product/overig/400x400/d646b6e4838ee7469f3e6824ec918767.jpg/villeroy-boch-o.novo-bad-170x75cm-acryl-wit-0930604.jpg,baden-inbouw
77949915,Riho Phatos Halfvrijstaand bad - 170x80cm - hoek links - acryl - mat stone grey (grijs),Riho,2328.0,https://www.sawiday.be/nl-be/p/77949915/riho-phatos-halfvrijstaand-bad-170x80cm-hoek-links-acryl-mat-stone-grey-grijs,https://static.rorix.nl/image/product/overig/400x400/3debe1533319793f3ca6a9c0b9792f50.jpg/riho-phatos-halfvrijstaand-bad-170x80cm-hoek-links-acryl-mat-stone-grey-grijs--sw1185384.jpg,baden-alle
77920983,Wiesbaden Zenn hoekbad rechts 180 x 80 cm acryl glans wit met waste glans wit,Wiesbaden,1359.0,https://www.sawiday.be/nl-be/p/77920983/wiesbaden-zenn-hoekbad-rechts-180-x-80-cm-acryl-glans-wit-met-waste-glans-wit,https://static.rorix.nl/image/product/overig/400x400/aed6d6b11de9b0ab44a69f4e9cb3bc7c.jpg/wiesbaden-zenn-hoekbad-rechts-180-x-80-cm-acryl-glans-wit-met-waste-glans-wit-sw1158952.jpg,baden-alle
77314770,Riho Rethink Cubic halfvrijstaand bad met panelen - 180x80cm - acryl - links in hoek - glans wit,Riho,1712.0,https://www.sawiday.be/nl-be/p/77314770/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-180x80cm-acryl-links-in-hoek-glans-wit,https://static.rorix.nl/image/product/overig/400x400/fe2364a2d06e2f49315f67219016c929.jpg/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-180x80cm-acryl-links-in-hoek-glans-wit-sw547830.jpg,baden-alle
77314742,Riho Rethink Cubic halfvrijstaand bad met panelen - 160x70cm - acryl - rechts in hoek - glans wit,Riho,1629.0,https://www.sawiday.be/nl-be/p/77314742/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-160x70cm-acryl-rechts-in-hoek-glans-wit,https://static.rorix.nl/image/product/overig/400x400/fe2364a2d06e2f49315f67219016c929.jpg/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-160x70cm-acryl-rechts-in-hoek-glans-wit-sw547802.jpg,baden-alle
77170594,Riho Desire hoekbad - 184x84cm - Hoekopstelling links - met chromen badvuller - Acryl wit glans,Riho,2443.0,https://www.sawiday.be/nl-be/p/77170594/riho-desire-hoekbad-184x84cm-hoekopstelling-links-met-chromen-badvuller-acryl-wit-glans,https://static.rorix.nl/image/product/overig/400x400/2a253c11b390503d90867f2819925c59.jpg/riho-desire-hoekbad-184x84cm-hoekopstelling-links-met-chromen-badvuller-acryl-wit-glans-sw412199.jpg,baden-alle
77135383,Xenz Aruba Ligbad - 170x75x48 - afvoer Midden - zonder overloop - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/77135383/xenz-aruba-ligbad-170x75x48-afvoer-midden-zonder-overloop-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/03cdba029a05b46a880912b98c15e830.jpg/xenz-aruba-ligbad-170x75x48-afvoer-midden-zonder-overloop-acryl-wit-sw378291.jpg,baden-inbouw
77135375,Xenz Aruba Ligbad - 170x75x48 - afvoer Midden - overloop andere kant - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/77135375/xenz-aruba-ligbad-170x75x48-afvoer-midden-overloop-andere-kant-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/348c3d7bc8842d85b318d03a940560d7.jpg/xenz-aruba-ligbad-170x75x48-afvoer-midden-overloop-andere-kant-acryl-wit-sw378283.jpg,baden-inbouw
77539330,Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek rechts - Acryl Wit Alpin glans,Villeroy & Boch,1365.0,https://www.sawiday.be/nl-be/p/77539330/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-rechts-wit-alpin,https://static.rorix.nl/image/product/overig/400x400/cb02e7c9553f60080bbb170a7e275afb.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-rechts-acryl-wit-alpin-glans-sw762299.jpg,baden-hoek
77734134,Villeroy & Boch Oberon 2.1 Back-to-wall bad voor hoekinbouw links - 1800 x 800 mm - glans wit Alpin (wit),Villeroy & Boch,2127.37,https://www.sawiday.be/nl-be/p/77734134/villeroy-boch-oberon-2.1-bad-a-symmetr.-180x80cm-white-alpine,https://static.rorix.nl/image/product/galvano/400x400/D130001001569644.jpg/villeroy-boch-oberon-2.1-back-to-wall-bad-voor-hoekinbouw-links-1800-x-800-mm-glans-wit-alpin-wit--sw957888.jpg,baden-alle
75631495,Bette Starlet bad plaatstaal rechthoekig 180x80x42cm wit,Bette,913.99,https://www.sawiday.be/nl-be/p/75631495/bette-starlet-bad-plaatstaal-dikwandig-rechthoekig-180x80x42cm-zonder-poten-wit,https://static.rorix.nl/image/product/overig/400x400/83ddd068b53d15db0cadc3dea7ac81c5.jpg/bette-starlet-bad-plaatstaal-rechthoekig-180x80x42cm-wit-0341251.jpg,baden-inbouw
2465,Villeroy & Boch Omnia Architectura bad acryl rechthoekig 170x80cm - wit,Villeroy & Boch,468.08,https://www.sawiday.be/nl-be/p/2465/villeroy-en-boch-omnia-architectura-bad-170x80cm-rechthoekig-wit,https://static.rorix.nl/image/product/overig/400x400/6edec8bf013434a9b656b0a24e3c21b0.jpg/villeroy-boch-omnia-architectura-bad-acryl-rechthoekig-170x80cm-wit-0940415.jpg,baden-inbouw
77539343,Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - Acryl Wit Alpin glans,Villeroy & Boch,1479.99,https://www.sawiday.be/nl-be/p/77539343/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-naadloos-wit-alpin,https://static.rorix.nl/image/product/overig/400x400/d60120f67c96429e6a8a32ff07356303.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-acryl-wit-alpin-glans-sw762312.jpg,baden-hoek
76899662,Xenz Aruba Ligbad - 180x80x48 - afvoer Midden - acryl - wit,Unknown,,https://www.sawiday.be/nl-be/p/76899662/xenz-aruba-ligbad-180x80x48-afvoer-midden-acryl-wit,https://static.rorix.nl/image/product/overig/400x400/5b2ccd7a32335.jpg/xenz-aruba-ligbad-180x80x48-afvoer-midden-acryl-wit-sw103115.jpg,baden-inbouw
67592,Villeroy & Boch O.novo bad - 190x90cm - rechthoek - duo - glans wit,Villeroy & Boch,592.42,https://www.sawiday.be/nl-be/p/67592/villeroy-en-boch-o-novo-kunststof-bad-acryl-rechthoekig-190x90cm-exclusief-poten-wit,https://static.rorix.nl/image/product/overig/400x400/6e3e4641c99f91f056fefeead65b0c25.jpg/villeroy-boch-o.novo-bad-190x90cm-rechthoek-duo-glans-wit-0930608.jpg,baden-inbouw
77988237,Ideavit ARCHTEC-B2W-WH Back-To-Wall Bad - 170x80x63cm - Rock Texture -overloopgat - klikwaste - verstelbare poten - wit,Unknown,2400.0,https://www.sawiday.be/nl-be/p/77988237/ideavit-archtecb2wwh-backtowall-bad-170x80x63cm-rock-texture-overloopgat-klikwaste-verstelbare-poten-wit,https://static.rorix.nl/image/product/overig/400x400/e1476e4c518b0c3a544568943d83346a.jpg/ideavit-archtec-b2w-wh-back-to-wall-bad-170x80x63cm-rock-texture-overloopgat-klikwaste-verstelbare-poten-wit-sw1220455.jpg,baden-alle
77949913,Riho Phatos Halfvrijstaand Bad - 170x80cm - Acryl - Velvet - Mat wit,Riho,2112.0,https://www.sawiday.be/nl-be/p/77949913/riho-phatos-halfvrijstaand-bad-170x80cm-acryl-velvet-mat-wit,https://static.rorix.nl/image/product/overig/400x400/4991ca55062e2f60aa5f949205bc4bba.jpg/riho-phatos-halfvrijstaand-bad-170x80cm-acryl-velvet-mat-wit-sw1185382.jpg,baden-alle
77170636,Riho Desire hoekbad - 184x84cm - Hoekopstelling rechts - met LED-plint - met chromen badvuller - Acryl wit glans,Riho,2753.0,https://www.sawiday.be/nl-be/p/77170636/riho-desire-hoekbad-184x84cm-hoekopstelling-rechts-met-ledplint-met-chromen-badvuller-acryl-wit-glans,https://static.rorix.nl/image/product/overig/400x400/2e193c3225a0ad5b01adfaa5117ab50e.jpg/riho-desire-hoekbad-184x84cm-hoekopstelling-rechts-met-led-plint-met-chromen-badvuller-acryl-wit-glans-sw412241.jpg,baden-alle
77170632,Riho Desire hoekbad - 184x84cm - Hoekopstelling rechts - met chromen badvuller - Acryl wit glans,Riho,2443.0,https://www.sawiday.be/nl-be/p/77170632/riho-desire-hoekbad-184x84cm-hoekopstelling-rechts-met-chromen-badvuller-acryl-wit-glans,https://static.rorix.nl/image/product/overig/400x400/e1b9d02f43079d36aaf3e0f9a9ca89c0.jpg/riho-desire-hoekbad-184x84cm-hoekopstelling-rechts-met-chromen-badvuller-acryl-wit-glans-sw412237.jpg,baden-alle
77170569,Riho Desire hoekbad acryl bad Hoekopstelling Links 184x84cm met sifon glans wit,Riho,1823.0,https://www.sawiday.be/nl-be/p/77170569/riho-desire-hoekbad-acryl-bad-hoekopstelling-links-184x84cm-met-sifon-glans-wit,https://static.rorix.nl/image/product/overig/400x400/2a253c11b390503d90867f2819925c59.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-links-184x84cm-met-sifon-glans-wit-sw412172.jpg,baden-alle
76009952,Duravit D Code bad acryl rechthoekig 170x70x40cm wit,Duravit,288.2,https://www.sawiday.be/nl-be/p/76009952/duravit-d-code-kunststof-bad-acryl-rechthoekig-170x70x40cm-zonder-poten-wit,https://static.rorix.nl/image/product/overig/400x400/c67ed7218c396aa29c3b208c9a549ced.jpg/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit-0297513.jpg,baden-inbouw
77920980,Wiesbaden Zenn hoekbad rechts 170 x 75 cm acryl glans wit met waste glans wit,Wiesbaden,1299.0,https://www.sawiday.be/nl-be/p/77920980/wiesbaden-zenn-hoekbad-rechts-170-x-75-cm-acryl-glans-wit-met-waste-glans-wit,https://static.rorix.nl/image/product/overig/400x400/0bb61d194b6dcdc800759d747a050f5d.jpg/wiesbaden-zenn-hoekbad-rechts-170-x-75-cm-acryl-glans-wit-met-waste-glans-wit-sw1158950.jpg,baden-alle
77465666,Villeroy & Boch Loop duobad - 180x80cm - rechthoek/binnenbad ovaal - acryl Stone White mat,Villeroy & Boch,545.45,https://www.sawiday.be/nl-be/p/77465666/villeroy-boch-loop-friends-bad-rechthoek-180x80cm-stone-white,https://static.rorix.nl/image/product/overig/400x400/7c10939ddbafabd7eb3ba3aec340269a.jpg/villeroy-boch-loop-duobad-180x80cm-rechthoek-binnenbad-ovaal-acryl-stone-white-mat-sw693632.jpg,baden-inbouw
77215266,Villeroy & Boch Oberon 2.0 kunststof duobad quaryl rechthoekig 180x80x47cm - incl. poten en afvoer-/overloopcombinatie mat wit,Villeroy & Boch,925.29,https://www.sawiday.be/nl-be/p/77215266/villeroy-boch-oberon-2.0-kunststof-duobad-quaryl-rechthoekig-180x80x47cm-incl.-poten-en-afvoer-overloopcombinatie-mat-wit,https://static.rorix.nl/image/product/overig/400x400/9864ced5c026ee498928feac92a2a510.jpg/villeroy-boch-oberon-2.0-kunststof-duobad-quaryl-rechthoekig-180x80x47cm-incl.-poten-en-afvoer-overloopcombinatie-mat-wit-sw454171.jpg,baden-inbouw
77411985,Bestway Flowclear Filter Cartridge (II),Unknown,4.99,https://www.sawiday.be/nl-be/p/77411985/bestway-flowclear-filter-cartridge-ii,https://static.rorix.nl/image/product/overig/400x400/7d6b440f53299a53fee0693adde5f64e.jpg/bestway-flowclear-filter-cartridge-ii--sw643438.jpg,baden-alle
16172,Villeroy & Boch Oberon bad - 180x80cm - quaryl met poten wit,Villeroy & Boch,709.0,https://www.sawiday.be/nl-be/p/16172/villeroy-en-boch-oberon-bad-180x80cm-quaryl-rechthoekig-met-poten-wit,https://static.rorix.nl/image/product/overig/400x400/9d1a50943c8fc71590ee2c8a95af40bf.jpg/villeroy-boch-oberon-bad-180x80cm-quaryl-met-poten-wit-0948306.jpg,baden-inbouw
77692235,Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek rechts - acryl Stone white mat,Villeroy & Boch,1554.07,https://www.sawiday.be/nl-be/p/77692235/villeroy-boch-loop-friends-bad-hoek-170x75cm-hoek-rechts-stone-white,https://static.rorix.nl/image/product/overig/400x400/1c0e58f716c25094bd15ff54b23280fd.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-rechts-acryl-stone-white-mat-sw917911.jpg,baden-hoek
77692234,Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek links - acryl Stone white mat,Villeroy & Boch,1869.1,https://www.sawiday.be/nl-be/p/77692234/villeroy-boch-loop-friends-bad-hoek-170x75cm-hoek-links-stone-white,https://static.rorix.nl/image/product/overig/400x400/09dec12f60cbbb10c821fb1277428f9b.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-links-acryl-stone-white-mat-sw917910.jpg,baden-hoek
76009955,Duravit D-code bad rechthoek 180x80cm duo wit,Duravit,405.44,https://www.sawiday.be/nl-be/p/76009955/duravit-d-code-bad-rechthoek-180x80cm-duo-wit,https://static.rorix.nl/image/product/overig/400x400/245578b2f8bead3a5aadd9823d369809.jpg/duravit-d-code-bad-rechthoek-180x80cm-duo-wit-0297516.jpg,baden-inbouw
75670406,Villeroy & Boch Omnia architectura bad - 150x70cm - wit,Villeroy & Boch,410.77,https://www.sawiday.be/nl-be/p/75670406/villeroy-en-boch-omnia-architectura-bad-150x70-cm.-wit,https://static.rorix.nl/image/product/overig/400x400/4cd2206b1adca4f438e5149834ad2c70.jpg/villeroy-boch-omnia-architectura-bad-150x70cm-wit-ga68304.jpg,baden-inbouw
76009950,Duravit D Code bad acryl rechthoekig 160x70x40cm wit,Duravit,266.57,https://www.sawiday.be/nl-be/p/76009950/duravit-d-code-kunststof-bad-acryl-rechthoekig-160x70x40cm-zonder-poten-wit,https://static.rorix.nl/image/product/galvano/400x400/40b03c2f0b970fb8d7d4ed1930e7a100.jpg/duravit-d-code-bad-acryl-rechthoekig-160x70x40cm-wit-0297511.jpg,baden-inbouw
17004,RIHO Neo hoekbad 140x140cm Wit glans,Riho,870.0,https://www.sawiday.be/nl-be/p/17004/riho-neo-hoekbad-kwartrond-140x140cm-wit,https://static.rorix.nl/image/product/overig/400x400/52cbd3981cc35.jpg/riho-neo-hoekbad-140x140cm-wit-glans-310529.jpg,baden-hoek
